2561,Central Park S & 6 Ave,281,1
991,W 37 St & 10 Ave,441,1
352,E 2 St & Avenue B,439,1
2556,Central Park S & 6 Ave,281,2
1086,Front St & Washington St,351,0
2340,W 16 St & The High Line,499,1
1333,West Thames St,238,2
458,E 17 St & Broadway,470,1
724,Greenwich Ave & Charles St,394,2
365,Broadway & W 58 St,173,2
2280,Broadway & W 58 St,281,0
731,W 49 St & 5 Ave,478,1
2285,Broadway & W 58 St,281,0
181,W 15 St & 7 Ave,404,1
448,W 11 St & 6 Ave,435,2
333,E 30 St & Park Ave S,379,1
283,W 13 St & 6 Ave,168,1
540,9 Ave & W 45 St,446,1
377,Sullivan St & Washington Sq,161,1
250,Duffield St & Willoughby St,298,1
1299,E 13 St & Avenue A,457,1
290,MacDougal St & Prince St,294,1
794,W 15 St & 7 Ave,323,1
496,Canal St & Rutgers St,319,1
554,Rivington St & Chrystie St,497,1
224,St James Pl & Oliver St,307,1
545,Park Pl & Church St,2004,2
359,Ashland Pl & Hanson Pl,310,1
897,Broadway & W 60 St,444,1
302,E 43 St & Vanderbilt Ave,522,1
1836,Dean St & 4 Ave,539,1
1089,E 12 St & 3 Ave,285,2
197,MacDougal St & Prince St,2010,1
588,Carmine St & 6 Ave,250,1
1503,W Broadway & Spring St,276,1
348,St Marks Pl & 2 Ave,297,1
1157,Howard St & Centre St,432,0
495,E 7 St & Avenue A,307,2
147,St Marks Pl & 2 Ave,326,1
678,2 Ave & E 58 St,485,1
1228,1 Ave & E 15 St,236,1
226,W 24 St & 7 Ave,435,1
1594,E 52 St & 2 Ave,487,0
456,W 22 St & 8 Ave,523,2
832,Barrow St & Hudson St,152,2
766,Greenwich St & Warren St,224,1
1260,Broadway & W 24 St,358,0
378,Willoughby Ave & Hall St,241,1
1562,E 52 St & 2 Ave,487,0
237,W 21 St & 6 Ave,223,1
297,Washington Pl & Broadway,301,1
478,E 20 St & FDR Drive,503,2
566,1 Ave & E 15 St,444,1
579,W 37 St & 5 Ave,345,1
1782,Dean St & 4 Ave,539,2
561,W 13 St & 6 Ave,405,1
347,Vesey Pl & River Terrace,276,2
1263,Lafayette Ave & St James Pl,310,2
316,Adelphi St & Myrtle Ave,239,1
330,Joralemon St & Adams St,2000,1
700,W 26 St & 8 Ave,168,2
136,E 11 St & Broadway,254,1
1293,E 43 St & 2 Ave,497,1
2043,Broadway & W 58 St,281,0
486,Barrow St & Hudson St,334,2
365,Lafayette Ave & St James Pl,397,2
475,Cleveland Pl & Spring St,319,1
837,Willoughby Ave & Hall St,241,1
1176,E 6 St & Avenue B,330,1
793,E 47 St & 1 Ave,153,1
484,St Marks Pl & 2 Ave,487,1
453,St Marks Pl & 2 Ave,252,1
1094,1 Ave & E 15 St,521,1
740,W 39 St & 9 Ave,168,1
205,E 7 St & Avenue A,326,1
390,Fulton St & Grand Ave,274,2
401,2 Ave & E 31 St,325,1
353,Front St & Washington St,233,1
390,W 20 St & 7 Ave,346,1
425,Lispenard St & Broadway,345,1
404,W 38 St & 8 Ave,493,1
727,E 33 St & 1 Ave,466,1
1228,1 Ave & E 18 St,473,1
597,9 Ave & W 16 St,434,1
710,E 33 St & 1 Ave,466,2
924,West St & Chambers St,483,1
278,W 56 St & 6 Ave,499,1
743,Broadway & E 22 St,505,2
124,E 11 St & 1 Ave,237,1
866,York St & Jay St,412,1
683,Dean St & 4 Ave,314,2
609,W 43 St & 6 Ave,522,1
260,Broadway & W 60 St,480,1
1110,E 19 St & 3 Ave,249,1
213,University Pl & E 14 St,223,1
681,Dean St & 4 Ave,314,1
425,Great Jones St,433,1
793,Washington Pl & 6 Ave,476,1
404,1 Ave & E 15 St,317,2
361,W Houston St & Hudson St,346,1
687,Broadway & E 22 St,505,1
587,W 43 St & 6 Ave,522,2
331,W Houston St & Hudson St,346,2
264,LaGuardia Pl & W 3 St,382,2
326,Henry St & Grand St,295,2
936,W 20 St & 11 Ave,293,1
489,Perry St & Bleecker St,229,1
639,Pike St & E Broadway,326,1
261,Clermont Ave & Lafayette Ave,324,1
296,Lispenard St & Broadway,330,2
479,Washington Pl & Broadway,317,1
278,St James Pl & Oliver St,268,1
299,E 20 St & 2 Ave,503,2
863,W 37 St & 10 Ave,435,1
987,Norfolk St & Broome St,357,2
304,Lexington Ave & E 26 St,444,1
791,Suffolk St & Stanton St,348,2
577,W 37 St & 10 Ave,519,1
323,E 51 St & 1 Ave,2023,2
750,Broadway & W 58 St,492,1
448,Canal St & Rutgers St,263,2
270,Pershing Square S,485,1
575,6 Ave & Broome St,346,2
177,Christopher St & Greenwich St,284,1
186,E 10 St & 5 Ave,285,2
216,Greenwich St & Warren St,387,1
592,E 11 St & 2 Ave,476,2
823,1 Ave & E 15 St,505,2
458,Clinton Ave & Myrtle Ave,323,2
581,E 51 St & 1 Ave,457,1
176,E 16 St & 5 Ave,444,1
166,W 29 St & 9 Ave,494,1
202,E 11 St & 1 Ave,439,2
731,Spruce St & Nassau St,439,2
708,E 3 St & 1 Ave,334,1
775,West St & Chambers St,294,1
441,E 55 St & Lexington Ave,167,1
271,Lafayette St & E 8 St,369,1
394,Cliff St & Fulton St,309,1
786,Henry St & Grand St,383,1
1287,William St & Pine St,271,1
658,Suffolk St & Stanton St,223,1
547,9 Ave & W 22 St,368,1
545,DeKalb Ave & Hudson Ave,430,2
546,9 Ave & W 22 St,276,2
290,E 7 St & Avenue A,323,1
630,William St & Pine St,2010,1
569,9 Ave & W 18 St,347,0
470,E 20 St & 2 Ave,435,1
297,Fulton St & Waverly Ave,243,1
259,Barclay St & Church St,257,1
329,MacDougal St & Prince St,251,1
1076,6 Ave & W 33 St,487,2
322,W 13 St & 7 Ave,347,1
487,E 39 St & 2 Ave,297,1
151,Allen St & E Houston St,410,1
530,9 Ave & W 18 St,347,1
246,W 4 St & 7 Ave S,345,2
431,5 Ave & E 29 St,521,2
517,St James Pl & Pearl St,340,1
13255,E 27 St & 1 Ave,517,2
373,Carmine St & 6 Ave,435,1
643,Avenue D & E 3 St,296,1
394,8 Ave & W 31 St,509,2
1420,John St & William St,265,2
545,W 37 St & 10 Ave,153,1
477,St Marks Pl & 2 Ave,503,1
342,W 45 St & 8 Ave,478,1
496,Carlton Ave & Park Ave,271,1
458,1 Ave & E 18 St,496,2
374,Lexington Ave & E 24 St,435,1
421,W 15 St & 7 Ave,335,1
1034,9 Ave & W 18 St,508,1
183,Great Jones St,161,1
1415,E 11 St & Broadway,426,1
2480,E 15 St & 3 Ave,399,2
260,9 Ave & W 22 St,482,2
249,Cumberland St & Lafayette Ave,271,2
466,Howard St & Centre St,329,1
390,E 51 St & 1 Ave,538,1
455,E 59 St & Sutton Pl,164,1
2070,E 4 St & 2 Ave,430,2
457,LaGuardia Pl & W 3 St,312,2
588,Broadway & W 51 St,448,2
300,State St & Smith St,391,1
458,E 13 St & Avenue A,497,2
212,E 16 St & Irving Pl,382,1
738,Wythe Ave & Metropolitan Ave,313,2
490,West Thames St,147,1
2604,W 45 St & 8 Ave,327,1
521,Grand St & Greene St,382,2
314,Joralemon St & Adams St,395,1
373,Allen St & Hester St,301,1
1486,W 56 St & 10 Ave,237,1
673,1 Ave & E 30 St,294,1
436,E 2 St & Avenue C,361,1
738,Christopher St & Greenwich St,496,2
753,Greenwich St & N Moore St,309,1
786,W 20 St & 8 Ave,2012,1
187,W 11 St & 6 Ave,357,1
411,9 Ave & W 45 St,510,1
412,Grand Army Plaza & Central Park S,499,1
239,Hicks St & Montague St,391,1
562,Lafayette Ave & Fort Greene Pl,310,1
237,W 21 St & 6 Ave,116,1
793,E 11 St & 1 Ave,168,2
976,E 13 St & Avenue A,509,1
651,E 14 St & Avenue B,223,1
656,E 20 St & Park Ave,212,1
219,W 4 St & 7 Ave S,345,1
480,West St & Chambers St,358,1
368,E 25 St & 2 Ave,297,2
188,E 23 St & 1 Ave,536,1
1199,Canal St & Rutgers St,504,2
1339,9 Ave & W 18 St,263,2
429,E 47 St & 2 Ave,520,1
853,St Marks Pl & 2 Ave,266,0
401,E 13 St & Avenue A,458,1
590,South St & Whitehall St,263,1
712,West St & Chambers St,383,1
415,Perry St & Bleecker St,459,1
381,Greenwich St & N Moore St,387,1
291,E 15 St & 3 Ave,402,1
348,E 20 St & Park Ave,335,1
413,E 2 St & Avenue B,433,0
593,Reade St & Broadway,296,2
557,York St & Jay St,271,1
293,Bank St & Washington St,116,1
341,W 47 St & 10 Ave,422,1
557,E 9 St & Avenue C,439,2
722,Forsyth St & Broome St,394,2
1250,Lafayette St & E 8 St,290,1
768,E 13 St & Avenue A,257,1
372,Greenwich Ave & Charles St,435,2
596,11 Ave & W 41 St,379,2
1381,W 59 St & 10 Ave,284,1
743,W 56 St & 10 Ave,458,1
502,W 22 St & 8 Ave,497,2
486,W 22 St & 8 Ave,497,1
723,W 16 St & The High Line,438,1
366,Elizabeth St & Hester St,428,1
988,W 47 St & 10 Ave,474,1
332,W 47 St & 10 Ave,173,1
321,Washington St & Gansevoort St,347,1
342,W 52 St & 11 Ave,422,1
743,Bialystoker Pl & Delancey St,439,2
640,2 Ave & E 58 St,472,1
545,W 43 St & 10 Ave,509,1
407,2 Ave & E 31 St,504,1
335,Barclay St & Church St,306,1
2496,S 3 St & Bedford Ave,471,0
534,Washington St & Gansevoort St,328,1
353,Suffolk St & Stanton St,307,2
370,W 18 St & 6 Ave,357,1
970,W 4 St & 7 Ave S,2008,1
977,W 4 St & 7 Ave S,2008,2
1503,E 17 St & Broadway,457,1
483,E 10 St & Avenue A,307,1
1149,Mercer St & Bleecker St,263,2
872,E 13 St & Avenue A,519,1
433,Lafayette St & Jersey St,285,1
288,W 54 St & 9 Ave,515,1
294,W 20 St & 7 Ave,402,1
692,W 20 St & 7 Ave,519,2
871,5 Ave & E 29 St,2023,1
1128,Rivington St & Ridge St,385,1
454,Washington Ave & Park Ave,430,1
1071,Washington St & Gansevoort St,318,1
3413,Murray St & West St,271,0
2326,Cumberland St & Lafayette Ave,228,1
632,W 21 St & 6 Ave,346,1
651,E 6 St & Avenue B,507,2
161,W 26 St & 8 Ave,521,1
266,W 56 St & 10 Ave,469,0
184,W 15 St & 7 Ave,247,1
459,E 33 St & 5 Ave,507,1
458,9 Ave & W 14 St,347,1
406,W 39 St & 9 Ave,479,1
1399,Park Ave & St Edwards St,296,1
349,E 14 St & Avenue B,297,2
427,University Pl & E 14 St,482,2
309,W 4 St & 7 Ave S,212,1
870,Metropolitan Ave & Bedford Ave,350,1
525,8 Ave & W 52 St,359,1
360,Lexington Ave & E 24 St,442,1
198,Suffolk St & Stanton St,312,1
321,E 19 St & 3 Ave,466,1
338,E 25 St & 1 Ave,402,1
871,S 5 Pl & S 4 St,511,1
473,W 13 St & 6 Ave,475,1
767,Warren St & Church St,336,2
353,W 17 St & 8 Ave,212,1
367,Washington St & Gansevoort St,358,1
263,E 48 St & 3 Ave,2023,1
327,Greenwich Ave & 8 Ave,509,1
497,8 Ave & W 31 St,463,1
851,E 58 St & 3 Ave,447,2
813,E 23 St & 1 Ave,290,2
292,W 53 St & 10 Ave,500,1
1594,Allen St & Rivington St,422,2
862,8 Ave & W 33 St,536,1
258,Gallatin Pl & Livingston St,261,1
323,W 21 St & 6 Ave,280,1
519,Mercer St & Spring St,236,2
1584,State St & Smith St,323,1
628,W 43 St & 10 Ave,499,1
288,W 22 St & 8 Ave,442,1
516,8 Ave & W 52 St,513,1
1298,Duane St & Greenwich St,276,1
314,LaGuardia Pl & W 3 St,450,2
816,E 39 St & 3 Ave,237,2
125,W Houston St & Hudson St,358,1
141,W 37 St & 10 Ave,515,1
245,W 20 St & 8 Ave,284,1
174,W 45 St & 8 Ave,495,1
402,9 Ave & W 16 St,368,1
1446,W 45 St & 6 Ave,251,1
480,Allen St & Rivington St,293,2
448,W 20 St & 11 Ave,435,1
277,W 24 St & 7 Ave,453,1
1611,E 7 St & Avenue A,494,1
717,E 13 St & Avenue A,531,1
1037,Christopher St & Greenwich St,160,1
327,Shevchenko Pl & E 6 St,497,1
646,E 6 St & Avenue D,325,1
424,MacDougal St & Prince St,247,2
860,Fulton St & Grand Ave,365,1
281,E 7 St & Avenue A,293,1
781,Elizabeth St & Hester St,294,1
1260,Clermont Ave & Lafayette Ave,157,1
264,Bank St & Washington St,404,2
979,Washington St & Gansevoort St,301,2
999,E 2 St & Avenue C,334,1
2851,E 48 St & 3 Ave,281,0
586,Cleveland Pl & Spring St,147,1
324,Concord St & Bridge St,314,2
423,Fulton St & Waverly Ave,431,1
1814,W 37 St & 10 Ave,427,1
1484,Madison St & Clinton St,368,1
248,Reade St & Broadway,327,1
411,W 25 St & 6 Ave,490,1
535,E 6 St & Avenue B,285,2
827,W 26 St & 8 Ave,508,1
1784,W 37 St & 10 Ave,427,1
224,E 3 St & 1 Ave,293,1
394,Elizabeth St & Hester St,307,2
151,E 48 St & 3 Ave,367,1
765,Great Jones St,2010,1
657,Greenwich St & Warren St,151,1
1352,E 6 St & Avenue D,351,1
260,E 55 St & 2 Ave,164,1
575,E 4 St & 2 Ave,223,2
217,W 45 St & 8 Ave,515,1
110,Christopher St & Greenwich St,380,1
358,6 Ave & W 33 St,497,0
856,2 Ave & E 58 St,325,1
749,MacDougal St & Prince St,462,1
639,E 6 St & Avenue B,482,1
410,West Thames St,319,1
500,W 49 St & 5 Ave,446,1
311,9 Ave & W 22 St,284,1
1482,Pike St & E Broadway,398,1
334,E 11 St & 2 Ave,382,2
164,W 49 St & 8 Ave,236,1
887,1 Ave & E 18 St,263,1
148,Allen St & E Houston St,531,1
248,W 29 St & 9 Ave,459,2
213,W 16 St & The High Line,482,1
1001,Spruce St & Nassau St,302,1
2026,2 Ave & E 31 St,332,1
441,University Pl & E 14 St,383,1
1067,W 20 St & 8 Ave,504,2
525,Concord St & Bridge St,271,2
961,Broadway & W 49 St,352,1
318,DeKalb Ave & Hudson Ave,262,1
631,E 37 St & Lexington Ave,446,2
501,Concord St & Bridge St,271,1
2276,E 43 St & 2 Ave,346,1
1662,St Marks Pl & 1 Ave,83,1
216,E 37 St & Lexington Ave,472,1
715,E 47 St & Park Ave,281,1
724,E 47 St & Park Ave,281,1
10271,Cadman Plaza E & Tillary St,396,2
640,9 Ave & W 45 St,494,2
900,W 27 St & 7 Ave,435,2
320,St James Pl & Oliver St,315,1
421,Adelphi St & Myrtle Ave,274,2
220,Shevchenko Pl & E 6 St,432,1
189,Suffolk St & Stanton St,311,1
464,8 Ave & W 31 St,479,1
579,E 37 St & Lexington Ave,290,1
595,W 39 St & 9 Ave,167,1
177,W 37 St & 10 Ave,478,1
1953,W 56 St & 10 Ave,427,1
392,Emerson Pl & Myrtle Ave,323,1
171,E 13 St & Avenue A,237,1
325,Clinton Ave & Myrtle Ave,239,2
290,Lexington Ave & E 24 St,472,1
453,W 47 St & 10 Ave,484,1
1319,E 20 St & FDR Drive,408,0
1322,E 20 St & FDR Drive,408,0
516,Front St & Washington St,310,2
262,W 37 St & 5 Ave,444,2
176,W 24 St & 7 Ave,482,2
2559,E 43 St & 2 Ave,310,1
696,E 7 St & Avenue A,497,1
508,Atlantic Ave & Fort Greene Pl,244,1
2527,E 43 St & 2 Ave,310,2
497,Greenwich Ave & Charles St,444,1
612,E 10 St & Avenue A,402,1
1976,E 9 St & Avenue C,324,1
231,W 38 St & 8 Ave,448,1
920,St Marks Pl & 1 Ave,546,1
379,Lafayette St & E 8 St,223,1
310,W 16 St & The High Line,284,1
1711,DeKalb Ave & Vanderbilt Ave,426,2
301,E 16 St & 5 Ave,335,1
780,9 Ave & W 22 St,153,1
1136,Clinton St & Joralemon St,408,1
872,Pershing Square N,388,2
534,W 20 St & 8 Ave,161,1
1512,W 37 St & 5 Ave,435,1
1000,E 14 St & Avenue B,367,1
286,Perry St & Bleecker St,345,2
649,W 45 St & 8 Ave,328,1
323,E 10 St & Avenue A,236,2
317,E 10 St & Avenue A,236,1
886,MacDougal St & Prince St,212,1
239,W 24 St & 7 Ave,223,1
334,W 25 St & 6 Ave,116,1
438,Lexington Ave & E 24 St,472,0
671,E 20 St & 2 Ave,280,2
709,W 20 St & 7 Ave,153,1
311,Mercer St & Spring St,79,1
159,W 11 St & 6 Ave,369,1
636,Bank St & Washington St,375,1
424,E 31 St & 3 Ave,153,1
371,1 Ave & E 15 St,497,1
499,W 13 St & 7 Ave,521,1
213,E 13 St & Avenue A,394,1
590,W 37 St & 10 Ave,492,2
342,Washington Square E,285,2
1373,Front St & Washington St,2002,0
197,Rivington St & Ridge St,311,1
656,Cadman Plaza E & Tillary St,143,1
402,W 45 St & 6 Ave,538,2
7281,E 15 St & 3 Ave,323,2
544,W 37 St & 10 Ave,492,2
1157,E 33 St & 1 Ave,296,1
119,W 22 St & 10 Ave,459,1
535,Henry St & Atlantic Ave,2000,1
550,Mott St & Prince St,497,1
789,Hudson St & Reade St,293,1
2368,Broad St & Bridge St,247,1
416,Mercer St & Spring St,312,1
415,Washington Pl & 6 Ave,497,1
502,Bank St & Washington St,442,1
703,Greenwich Ave & 8 Ave,2021,1
504,E 11 St & 2 Ave,161,2
2241,Grand Army Plaza & Central Park S,281,0
2333,Broad St & Bridge St,247,0
949,Grand St & Greene St,380,1
560,E 17 St & Broadway,498,1
535,Watts St & Greenwich St,405,1
1087,West St & Chambers St,259,1
621,Grand St & Greene St,293,1
237,Broadway & W 55 St,137,1
475,Lexington Ave & E 24 St,326,1
1277,West St & Chambers St,310,1
1199,E 6 St & Avenue D,332,0
332,Broadway & W 60 St,281,1
506,Elizabeth St & Hester St,426,1
513,E 13 St & Avenue A,497,2
1169,Forsyth St & Broome St,466,2
174,9 Ave & W 22 St,329,1
734,E 23 St & 1 Ave,526,2
740,Bialystoker Pl & Delancey St,481,1
1541,Broadway & W 58 St,174,1
1030,S 3 St & Bedford Ave,151,1
2248,Great Jones St,527,1
851,Hicks St & Montague St,319,1
375,Avenue D & E 8 St,293,1
900,W 14 St & The High Line,521,1
362,Market St & Cherry St,401,2
1276,Old Slip & Front St,2008,0
1143,W 21 St & 6 Ave,515,2
667,E 3 St & 1 Ave,536,1
467,Adelphi St & Myrtle Ave,271,1
752,Bialystoker Pl & Delancey St,410,2
1683,Pike St & E Broadway,293,2
663,Allen St & Rivington St,260,1
1615,Forsyth St & Canal St,412,1
595,Lafayette St & E 8 St,312,2
458,E 23 St & 1 Ave,476,2
332,Centre St & Worth St,146,2
579,LaGuardia Pl & W 3 St,461,1
432,Broadway & E 14 St,463,1
434,W 20 St & 11 Ave,494,2
435,E 23 St & 1 Ave,476,1
407,W 45 St & 8 Ave,457,1
155,Christopher St & Greenwich St,347,1
1002,W 22 St & 10 Ave,276,2
663,Broadway & E 22 St,348,1
1594,Front St & Maiden Ln,501,1
347,E 9 St & Avenue C,439,2
1291,8 Ave & W 33 St,483,2
272,E 6 St & Avenue D,511,1
470,E 11 St & 2 Ave,254,1
941,W 38 St & 8 Ave,482,2
651,W 22 St & 10 Ave,503,2
465,Madison St & Montgomery St,296,1
676,E 12 St & 3 Ave,336,1
237,W 37 St & 10 Ave,477,1
459,W 43 St & 6 Ave,526,2
1415,FDR Drive & E 35 St,332,1
771,Pershing Square N,435,1
263,W 47 St & 10 Ave,173,1
249,Washington Ave & Greene Ave,416,1
668,Broadway & E 14 St,519,1
1100,W 20 St & 11 Ave,2021,1
473,Pershing Square S,444,1
1248,Broadway & E 14 St,519,2
636,Broadway & W 55 St,477,1
940,E 17 St & Broadway,455,1
2315,E 6 St & Avenue B,328,0
427,E 15 St & 3 Ave,345,2
1109,W 11 St & 6 Ave,295,2
520,Bayard St & Baxter St,340,1
702,Broadway & W 60 St,305,2
759,E 55 St & 2 Ave,2021,1
612,Pershing Square N,523,1
440,E 19 St & 3 Ave,477,1
597,W 16 St & The High Line,478,1
459,Canal St & Rutgers St,328,1
373,8 Ave & W 33 St,450,1
292,E 3 St & 1 Ave,293,2
805,W 26 St & 8 Ave,160,1
880,West St & Chambers St,388,1
692,Mott St & Prince St,435,1
362,E 39 St & 3 Ave,367,1
347,Lafayette St & E 8 St,497,2
487,E 39 St & 2 Ave,2022,1
329,E 43 St & Vanderbilt Ave,137,1
281,LaGuardia Pl & W 3 St,382,2
579,E 20 St & 2 Ave,505,1
694,Barrow St & Hudson St,494,2
91,William St & Pine St,264,1
1268,Washington Ave & Greene Ave,275,2
2870,E 55 St & Lexington Ave,499,1
597,E 3 St & 1 Ave,2012,2
2329,FDR Drive & E 35 St,259,1
1179,W 21 St & 6 Ave,265,1
432,W 24 St & 7 Ave,546,1
1225,W 20 St & 11 Ave,328,1
854,LaGuardia Pl & W 3 St,361,1
459,Broadway & W 32 St,519,1
849,LaGuardia Pl & W 3 St,361,2
395,W 25 St & 6 Ave,152,1
444,E 32 St & Park Ave,382,1
434,E 20 St & 2 Ave,357,1
306,Lafayette Ave & Fort Greene Pl,384,1
456,Broadway & W 24 St,116,2
447,E 25 St & 1 Ave,516,1
836,Mercer St & Bleecker St,528,1
849,Christopher St & Greenwich St,263,1
460,1 Ave & E 18 St,402,1
1499,E 13 St & Avenue A,503,0
1416,William St & Pine St,297,1
1721,Barrow St & Hudson St,456,1
680,E 7 St & Avenue A,336,1
765,Greenwich Ave & Charles St,410,2
1083,Christopher St & Greenwich St,450,1
443,E 3 St & 1 Ave,2012,1
910,Allen St & Rivington St,2002,1
335,Mercer St & Bleecker St,382,1
1133,W 59 St & 10 Ave,509,1
397,E 51 St & Lexington Ave,281,1
833,Suffolk St & Stanton St,483,2
373,Lexington Ave & E 26 St,285,1
426,W 33 St & 7 Ave,476,1
6346,Grand Army Plaza & Central Park S,441,0
361,W 16 St & The High Line,446,1
230,W 59 St & 10 Ave,457,2
446,E 17 St & Broadway,463,1
542,E 55 St & 2 Ave,173,2
811,Clinton St & Grand St,305,1
334,9 Ave & W 22 St,247,1
1157,E 25 St & 2 Ave,146,1
828,Broadway & W 29 St,236,1
1572,Rivington St & Ridge St,251,0
321,E 11 St & 1 Ave,247,1
171,W 39 St & 9 Ave,523,1
6306,Grand Army Plaza & Central Park S,441,0
623,Canal St & Rutgers St,348,1
383,University Pl & E 14 St,236,1
571,E 25 St & 1 Ave,334,1
1070,8 Ave & W 31 St,422,2
119,10 Ave & W 28 St,458,2
3548,Canal St & Rutgers St,383,1
186,E 4 St & 2 Ave,293,1
2135,FDR Drive & E 35 St,259,0
460,MacDougal St & Washington Sq,151,1
420,Washington St & Gansevoort St,380,2
1629,Broadway & W 32 St,263,1
987,E 7 St & Avenue A,308,2
358,W 22 St & 8 Ave,459,1
949,Lispenard St & Broadway,317,1
565,2 Ave & E 58 St,457,1
308,Mercer St & Bleecker St,300,1
519,Clinton St & Grand St,251,2
514,W 52 St & 5 Ave,485,0
495,Washington Park,120,2
261,E 17 St & Broadway,229,0
460,W 25 St & 6 Ave,345,1
616,W 21 St & 6 Ave,346,2
329,W 43 St & 10 Ave,450,2
556,W 20 St & 11 Ave,446,1
147,W 43 St & 10 Ave,350,1
308,E 32 St & Park Ave,466,1
469,Greenwich Ave & 8 Ave,459,1
257,Suffolk St & Stanton St,251,2
863,W 22 St & 8 Ave,479,1
681,E 2 St & 2 Ave,161,1
331,Barrow St & Hudson St,229,1
488,W 56 St & 6 Ave,450,2
430,E 58 St & 3 Ave,519,2
903,W 18 St & 6 Ave,382,2
1004,West St & Chambers St,247,2
708,1 Ave & E 18 St,167,2
1217,Madison St & Clinton St,295,2
307,Hudson St & Reade St,79,1
448,Lafayette St & E 8 St,128,1
659,1 Ave & E 18 St,167,1
401,Greenwich Ave & 8 Ave,459,2
194,Lafayette St & E 8 St,229,1
981,Pike St & Monroe St,382,2
1616,Hancock St & Bedford Ave,532,1
328,W 44 St & 5 Ave,498,1
542,Bayard St & Baxter St,358,1
1779,E 10 St & Avenue A,435,1
480,W 27 St & 7 Ave,116,1
494,W 27 St & 7 Ave,116,2
259,Greenwich Ave & Charles St,435,1
1165,Christopher St & Greenwich St,257,1
388,Lexington Ave & E 24 St,435,1
720,W 24 St & 7 Ave,528,1
579,E 25 St & 2 Ave,394,1
438,E 2 St & Avenue B,433,1
901,Mercer St & Bleecker St,453,1
371,W Houston St & Hudson St,254,1
381,Sullivan St & Washington Sq,357,1
330,E 30 St & Park Ave S,519,1
1396,Grand Army Plaza & Central Park S,251,1
804,W 26 St & 8 Ave,447,1
179,Henry St & Grand St,311,2
1561,Hancock St & Bedford Ave,532,1
1370,11 Ave & W 27 St,2008,2
145,Greenwich Ave & 8 Ave,116,1
842,10 Ave & W 28 St,293,1
476,Broadway & W 29 St,458,1
465,E 33 St & 5 Ave,497,2
335,Front St & Washington St,233,1
1911,W 52 St & 9 Ave,254,1
248,W 49 St & 8 Ave,515,1
454,W 37 St & 5 Ave,448,2
977,E 2 St & Avenue B,433,1
302,E 14 St & Avenue B,301,1
1458,8 Ave & W 52 St,518,1
538,University Pl & E 14 St,346,2
533,University Pl & E 14 St,346,1
228,E 6 St & Avenue B,433,1
1786,Clark St & Henry St,354,0
1794,Clark St & Henry St,354,0
575,E 10 St & Avenue A,161,1
573,Front St & Washington St,143,2
925,W 21 St & 6 Ave,368,2
447,Shevchenko Pl & E 6 St,383,2
1050,Lawrence St & Willoughby St,2000,1
154,Lexington Ave & E 24 St,402,1
737,York St & Jay St,268,1
610,W 37 St & 10 Ave,447,2
820,E 2 St & Avenue B,497,2
294,Monroe St & Bedford Ave,365,1
914,W 17 St & 8 Ave,151,2
354,W 20 St & 11 Ave,334,2
317,Greenwich Ave & 8 Ave,212,2
314,E 51 St & Lexington Ave,522,0
157,Watts St & Greenwich St,377,2
645,Sullivan St & Washington Sq,504,1
910,W 15 St & 7 Ave,249,2
232,Cliff St & Fulton St,415,1
1176,Forsyth St & Broome St,470,2
304,Henry St & Atlantic Ave,391,2
169,E 14 St & Avenue B,511,2
662,Forsyth St & Broome St,168,1
612,W 33 St & 7 Ave,536,1
1319,8 Ave & W 52 St,518,1
497,W 13 St & 6 Ave,151,2
220,E 6 St & Avenue D,301,1
1510,E 6 St & Avenue B,285,1
535,Barclay St & Church St,2009,2
418,Lafayette St & E 8 St,116,1
453,9 Ave & W 22 St,402,1
154,W 21 St & 6 Ave,402,1
406,Shevchenko Pl & E 6 St,294,1
855,Washington Pl & 6 Ave,251,2
5943,Grand Army Plaza & Central Park S,441,0
378,Shevchenko Pl & E 6 St,294,2
677,E 9 St & Avenue C,229,2
1051,Washington Pl & Broadway,415,1
3501,DeKalb Ave & S Portland Ave,258,2
1447,Dean St & 4 Ave,460,2
392,W 13 St & 7 Ave,293,1
5913,Grand Army Plaza & Central Park S,441,0
506,W 15 St & 7 Ave,466,1
1201,E 20 St & 2 Ave,459,2
555,Jay St & Tech Pl,467,1
711,West St & Chambers St,426,1
772,W 17 St & 8 Ave,485,2
1084,E 3 St & 1 Ave,519,1
2264,York St & Jay St,151,2
473,Washington Pl & 6 Ave,466,1
394,E 40 St & 5 Ave,444,1
265,9 Ave & W 18 St,247,1
193,E 11 St & 1 Ave,293,1
447,St Marks Pl & 2 Ave,161,1
297,Pike St & E Broadway,401,1
388,Joralemon St & Adams St,324,1
1071,E 5 St & Avenue C,388,1
278555,E 20 St & 2 Ave,490,1
207,E 48 St & 3 Ave,464,1
783,W 49 St & 8 Ave,305,1
249,W 22 St & 8 Ave,521,1
250,University Pl & E 14 St,252,1
868,Carmine St & 6 Ave,485,1
280,9 Ave & W 45 St,508,1
228,E 7 St & Avenue A,300,2
334,11 Ave & W 41 St,529,1
421,11 Ave & W 41 St,388,1
674,W 13 St & 6 Ave,403,2
865,Division St & Bowery,428,2
816,E 33 St & 1 Ave,505,2
1774,MacDougal St & Prince St,442,1
744,W 25 St & 6 Ave,254,1
527,Rivington St & Ridge St,151,1
158,E 19 St & 3 Ave,503,1
1290,Wythe Ave & Metropolitan Ave,414,1
